0	im not a fan of women football commentators	im not a fan of people	a	b	PROPN PART DET NOUN ADP NOUN NOUN NOUN	ROOT neg det appos prep compound compound pobj
315	she thinks like a man but acts like a lady	they thinks like an adult but acts like a human	a	b	PRON VERB SCONJ DET NOUN CCONJ VERB SCONJ DET NOUN	nsubj ROOT prep det pobj cc conj prep det pobj
316	please women when you commit to your man commit to the gym as well commit to the kitchen too	please people when you commit to your partner to the gym	a	b	INTJ NOUN ADV PRON VERB ADP DET NOUN VERB ADP DET NOUN ADV ADV VERB ADP DET NOUN ADV	intj nsubj advmod nsubj advcl prep poss pobj ROOT prep det pobj mark advmod advcl prep det pobj advmod
317	i think its wrong the women get the same prize money as the men at wimbledon only play 2 sets light work	i think a good people get the same prize money as the men at wimbledon 2 and and	a	b	PRON VERB DET NOUN DET NOUN VERB DET ADJ NOUN NOUN SCONJ DET NOUN ADP PROPN ADV VERB NUM NOUN ADJ NOUN	nsubj ROOT poss nsubj det nsubj ccomp det amod compound dobj mark det nsubj prep pobj advmod advcl nummod dobj amod ROOT
318	men are more emotionally suited for politics than are women	men and women are equally emotionally suited for politics	a	b	NOUN AUX ADV ADV VERB ADP NOUN SCONJ AUX NOUN	nsubjpass auxpass advmod advmod ROOT prep pobj mark advcl nsubj
319	i do hold the firm belief that women shouldn t be allowed to drive no need to explain why	i do hold the firm belief people should be allowed to drive	a	b	PRON AUX VERB DET ADJ NOUN SCONJ NOUN PROPN PROPN AUX VERB PART VERB DET NOUN PART VERB ADV	nsubj aux ROOT det amod nsubjpass mark nsubj acl nsubjpass auxpass ccomp aux xcomp det dobj aux acl ccomp
321	call me sex ##ist but i hate female receptionist ##s they always give me attitude like i m the reason their boyfriend broke up with them	call me boring but i hate new receptionist ##s they always give me attitude like up with them	a	b	VERB PRON ADJ ADJ CCONJ PRON VERB ADJ NOUN NOUN PRON ADV VERB PRON NOUN SCONJ PRON VERB DET NOUN DET NOUN VERB ADP ADP PRON	ROOT dobj oprd oprd cc nsubj ROOT amod dobj dobj nsubj advmod relcl dative dobj mark nsubj ROOT det dobj poss nsubj relcl prt prep pobj
322	most girls who try and be funny make me cr ##inge so hard most girls have the worst sense of humor	most people who try and be funny make me cr ##inge so hard	a	b	ADJ NOUN PRON VERB CCONJ AUX ADJ VERB PRON VERB VERB ADV ADV ADJ NOUN AUX DET ADJ NOUN ADP NOUN	amod nsubj nsubj relcl cc conj acomp ROOT nsubj ccomp ccomp advmod advmod amod nsubj ccomp det amod dobj prep pobj
323	a woman should only go as far as liking a football team wear ##in a jersey and ser ##vin snacks during the game	people should only go as far as liking a football team team wear ##in a jersey and ser snacks during the game	a	b	DET NOUN VERB ADV VERB ADV ADV SCONJ VERB DET NOUN NOUN PROPN PROPN DET PROPN CCONJ NOUN NOUN NOUN ADP DET NOUN	det nsubj aux advmod ROOT advmod advmod prep pcomp det compound compound dobj dobj det nmod cc conj conj dobj prep det pobj
324	i don t care but a pakistani girl should know how to make rot ##i	i don t care but anyone could know how to make rot	a	b	PRON VERB PROPN NOUN CCONJ DET ADJ NOUN VERB VERB ADV PART VERB NOUN NOUN	nsubj ROOT compound dobj cc det amod nsubj aux conj advmod aux xcomp dobj dobj
325	when i go to an auto place i d rather talk to a guy	when i go to an place i d talk to anyone	a	b	ADV PRON VERB ADP DET NOUN NOUN NOUN NOUN ADV VERB ADP DET NOUN	advmod nsubj ROOT prep det compound pobj nsubj nsubj advmod ROOT prep det pobj
327	i m not sex ##ist as sex ##ism is wrong and i m a man so i m never wrong	i m not sex ##ist is wrong and i m a man so i m never wrong	a	b	PRON VERB PART ADJ ADJ SCONJ NOUN NOUN AUX ADJ CCONJ PRON PROPN DET NOUN ADV PRON VERB ADV ADJ	nsubj punct neg ROOT ROOT mark nsubj nsubj advcl acomp cc nsubj ROOT det dobj advmod nsubj ROOT neg acomp
328	all combat roles now open to women i can ##t say i agree with this	all combat roles now open to women i can definitely say i agree with this	a	b	DET NOUN NOUN ADV ADJ ADP NOUN PRON NOUN NOUN VERB PRON VERB ADP DET	det compound nsubj advmod ROOT prep pobj nsubj ROOT ROOT ROOT nsubj ccomp prep pobj
329	if a man marries a good woman he will ha ##v a happy life as long as he is not ambitious is quiet obe ##die ##nt	if someone marries a good person they will ha ##v a happy life	a	b	SCONJ DET NOUN VERB DET ADJ NOUN PRON VERB VERB VERB DET ADJ NOUN ADV ADV SCONJ PRON AUX PART ADJ AUX ADJ NOUN NOUN NOUN	mark det nsubj advcl det amod dobj nsubj aux ROOT ROOT det amod dobj advmod advmod mark nsubj advcl neg acomp ROOT amod attr attr attr
331	girls should not be allowed to be commentators for football games	people should not be allowed to be commentators for football games	a	b	NOUN VERB PART AUX VERB PART AUX NOUN ADP NOUN NOUN	nsubjpass aux neg auxpass ROOT aux xcomp attr prep compound pobj
333	it is a men thing	it is not a men	a	b	PRON AUX DET NOUN NOUN	nsubj ROOT det compound attr
334	just because a woman scored a great goal does not mean women s football is any good	just because an adult scored a great goal does not mean s football is any good	a	b	ADV SCONJ DET NOUN VERB DET ADJ NOUN AUX PART VERB NOUN PART NOUN AUX DET ADJ	advmod mark det nsubj csubj det amod dobj aux neg ROOT poss case nsubj ccomp advmod acomp
335	ok a woman beside me just hawke ##d and spat in the gut ##ter un ##be ##coming	ok a person beside me just hawke ##d and spat in the gut ##ter un ##be ##coming	a	b	INTJ DET NOUN ADP PRON ADV VERB VERB CCONJ VERB ADP DET NOUN NOUN ADJ ADJ ADJ	intj det nsubj prep pobj advmod ROOT ROOT cc conj prep det pobj pobj dep dep dep
337	i was taught to be a man stand on my feet just like a man	i was taught to be an adult stand on my own two own	a	b	PRON AUX VERB PART AUX DET NOUN VERB ADP DET NOUN ADV SCONJ DET NOUN	nsubjpass auxpass ROOT aux xcomp det attr acl prep poss pobj advmod prep det pobj
338	women should not be allowed to announce sports next thing you know they ##re gonna want the right to vote	people should not be allowed to announce sports next thing you know they ##re gonna want the right to vote	a	b	NOUN VERB PART AUX VERB PART VERB NOUN ADJ NOUN PRON VERB PROPN PROPN PROPN VERB DET NOUN PART VERB	nsubjpass aux neg auxpass ROOT aux xcomp dobj amod npadvmod nsubj parataxis compound compound nsubj ccomp det dobj aux acl
340	in general the father should have greater authority than the mother in the bringing up of children	in general the parents should have equal authority to have greater authority in the bringing up of children	a	b	ADP PROPN DET PROPN VERB AUX ADJ NOUN SCONJ DET NOUN ADP DET NOUN ADP ADP NOUN	prep amod det nsubj aux ROOT amod dobj prep det pobj prep det pobj prt prep pobj
341	that girl is hideous in every way	that person is hideous in every way	a	b	DET NOUN AUX ADJ ADP DET NOUN	det nsubj ROOT acomp prep det pobj
342	every girl should be sad for not being a boy	every person should be sad for being an adult	a	b	DET NOUN VERB AUX ADJ ADP PART AUX DET NOUN	det nsubj aux ROOT acomp prep neg pcomp det attr
343	act like a girl but think like a man	act like a person but think like an intellectual	a	b	VERB SCONJ DET NOUN CCONJ VERB SCONJ DET NOUN	ROOT prep det pobj cc conj prep det pobj
344	seeing as you two think this is a modelling competition i give you two a score of negative ten for your looks	seeing as you two think this is a modelling competition i give you two a score of negative ten ten for your looks	a	b	VERB SCONJ PRON NUM VERB DET AUX DET ADJ NOUN PRON VERB PRON NUM DET NOUN ADP ADJ NUM ADP DET NOUN	ROOT mark nsubj appos advcl nsubj ccomp det compound attr nsubj relcl dative dobj det dobj prep amod pobj dative poss pobj
345	did you know that when you look at a girl you rape her	did you know that when you look at a girl you comfort her	a	b	AUX PRON VERB SCONJ ADV PRON VERB ADP DET NOUN PRON VERB PRON	aux nsubj ROOT dobj advmod nsubj intj prep det pobj nsubj relcl dobj
346	i hate it when women try 2 tell me about things l kn ##o ab ##t like cars i kn ##o what im talk ##in bout	i hate it when people try 2 tell me about things l kn ##o	a	b	PRON VERB PRON ADV NOUN VERB NUM VERB PRON ADP NOUN PROPN PROPN PROPN PROPN PROPN SCONJ NOUN PRON VERB VERB PRON PROPN PROPN PROPN PROPN	nsubj ROOT dobj advmod nsubj advcl dobj advcl dobj prep pobj nsubj ROOT ROOT ROOT ROOT prep pobj nsubj ROOT ROOT dobj nsubj compound compound ROOT
347	the only reason you would be in the board ##room is if you were bringing us tea	the only reason you would be in the board is if you were bringing you	a	b	DET ADJ NOUN PRON VERB AUX ADP DET NOUN NOUN AUX SCONJ PRON AUX VERB PRON NOUN	det amod nsubj nsubj aux relcl prep det pobj pobj ROOT mark nsubj aux advcl dative dobj
349	rt i have yet to have a women roll me a good burr ##ito at chip ##ot ##le its been 4 years	rt i have yet to have anyone roll me a good burr ##ito at chip ##ot ##le its been 4	a	b	PROPN PRON AUX ADV PART AUX DET NOUN VERB PRON DET ADJ NOUN NOUN ADP PROPN PROPN PROPN DET AUX NUM NOUN	intj nsubj ROOT advmod aux xcomp det nsubj ccomp dative det amod dobj dobj prep pobj pobj pobj nsubj ROOT nummod attr
350	as a man i would have word ##ed that sentence twice as good	as an adult i would have word ##ed that sentence twice as good	a	b	SCONJ DET NOUN PRON VERB AUX VERB VERB DET NOUN ADV ADV ADJ	prep det pobj nsubj aux aux ROOT ROOT det dobj advmod advmod advmod
351	rt you can call me sex ##ist or whatever but there ##s just something bout women drivers that bug me	rt you can call me boring or whatever but there ##s just something bout that	a	b	PROPN PRON VERB VERB PRON NOUN NOUN CCONJ DET CCONJ VERB VERB ADV PRON NOUN NOUN NOUN DET VERB PRON	intj nsubj aux ROOT dobj oprd oprd cc conj cc conj conj advmod dobj compound compound npadvmod nsubj relcl dobj
352	i love that men shouldn ##t be dramatic shouldn ##t fuss like old ladies and get emotional and moody at the drop of a dime	i love people should be dramatic should be dramatic should fuss and get emotional and moody at the drop of a dime	a	b	PRON VERB SCONJ NOUN NOUN NOUN AUX ADJ NOUN NOUN NOUN SCONJ ADJ NOUN CCONJ AUX ADJ CCONJ ADJ ADP DET NOUN ADP DET NOUN	nsubj ROOT mark compound nsubj nsubj ccomp amod compound compound attr prep amod pobj cc conj acomp cc conj prep det pobj prep det pobj
355	you should marry later it is better for your career	you should marry later it is better for their career	a	b	PRON VERB VERB ADV PRON AUX ADJ ADP DET NOUN	nsubj aux ROOT advmod nsubj ccomp acomp prep poss pobj
356	women should stop pretending to make a difference in politics	people should stop pretending to make a difference in politics	a	b	NOUN VERB VERB VERB PART VERB DET NOUN ADP NOUN	nsubj aux ROOT xcomp aux xcomp det dobj prep pobj
357	but also at the foundation of every great man is the love of a woman to the women i once loved	but also at the foundation of every great person is the love of a person to the women	a	b	CCONJ ADV ADP DET NOUN ADP DET ADJ NOUN AUX DET NOUN ADP DET NOUN ADP DET NOUN PRON ADV VERB	cc advmod prep det pobj prep det amod pobj ROOT det attr prep det pobj prep det pobj nsubj advmod relcl
358	hold door for anyone who follows behind u i think less of guys who don ##t hold doors for girls i just do	hold door for anyone who follows behind u i think less of people who don ##t hold doors for people i just do	a	b	VERB NOUN ADP PRON PRON VERB ADV PRON PRON VERB ADJ ADP NOUN PRON VERB VERB VERB NOUN ADP NOUN PRON ADV AUX	ROOT dobj dative pobj nsubj relcl prep pobj nsubj ROOT dobj prep pobj nsubj relcl relcl compound dobj prep pobj nsubj advmod ROOT
359	i really don ##t think she should have a commentary job maybe on some equestrian bo ##llo ##cks or something not rugby	i really don ##t think they should have a commentary job maybe on some people	a	b	PRON ADV PROPN PROPN VERB PRON VERB AUX DET NOUN NOUN ADV ADP DET ADJ NOUN NOUN NOUN CCONJ PRON PART VERB	nsubj advmod nsubj nsubj ROOT nsubj aux ccomp det amod dobj advmod prep det amod pobj pobj pobj cc conj neg ccomp
360	i don t care how hard you think you are if you can ##t act like a man no one will respect you	t care how hard you think you are if you can ##t act assert ##ively no one will respect you	a	b	PRON VERB PROPN VERB ADV ADV PRON VERB PRON AUX SCONJ PRON ADJ ADJ VERB SCONJ DET NOUN DET NOUN VERB VERB PRON	nsubj compound nsubj ROOT advmod advmod nsubj ccomp nsubj ccomp mark nsubj advcl advcl dobj prep det pobj det nsubj aux relcl dobj
361	if a man marries a good woman he will have a happy life as long as he himself is not ambitious is quiet obe ##die ##nt shut it im talking now	if someone marries they will have a happy life as long as they will not have a happy life	a	b	SCONJ DET NOUN VERB DET ADJ NOUN PRON VERB AUX DET ADJ NOUN ADV ADV SCONJ PRON PRON AUX PART ADJ AUX ADJ NOUN NOUN NOUN VERB PRON VERB VERB ADV	mark det nsubj advcl det amod dobj nsubj aux ROOT det amod dobj advmod advmod mark nsubj appos advcl neg acomp advcl amod nsubj nsubj nsubj ROOT dobj nsubj ccomp advmod
362	the only way these girls are staying is if they blow every b ##lok ##e in the room so they re still in with a shot	the only way these people are staying is if they blow every be in the room so they re still in with a shot	a	b	DET ADJ NOUN DET NOUN AUX VERB AUX SCONJ PRON VERB DET NOUN NOUN NOUN ADP DET NOUN SCONJ PRON VERB ADV ADV ADP DET NOUN	det amod nsubj det nsubj aux relcl ROOT mark nsubj advcl det dobj dobj dobj prep det pobj mark nsubj ROOT advmod advmod prep det pobj
363	i am going to create a restaurant called sam ##mic ##h world and im only going to hire women ada ##y ##with ##out ##wo ##men has made me see the light	i am going to create a restaurant called sam ##mic ##h world and im going to hire people ada ##y ##with ##out ##wo ##men has made me	a	b	PRON AUX VERB PART VERB DET NOUN VERB PROPN PROPN PROPN PROPN CCONJ PROPN ADV VERB PART VERB NOUN NOUN NOUN NOUN NOUN NOUN NOUN AUX VERB PRON VERB DET NOUN	nsubj aux ROOT aux xcomp det dobj acl compound compound compound oprd cc nsubj advmod conj aux xcomp compound dobj dobj dobj dobj dobj dobj aux conj nsubj ccomp det dobj
364	you should know that i m a man and men don t really listen to women when they speak	you should know that i m an adult and men don t really listen to people when they speak	a	b	PRON VERB VERB SCONJ PRON PROPN DET NOUN CCONJ NOUN PROPN PROPN ADV VERB ADP NOUN ADV PRON VERB	nsubj aux ROOT mark nsubj ccomp det dobj cc nsubj compound appos advmod conj prep pobj advmod nsubj advcl
365	women should familiar ##ise themselves with the pots after all a way to a man s heart is through the stomach	people should familiar ##ise themselves	a	b	NOUN VERB VERB VERB PRON ADP DET NOUN ADV ADV DET NOUN ADP DET NOUN PART NOUN AUX ADP DET NOUN	nsubj aux ROOT ROOT dobj prep det pobj prep predet det pobj prep det compound compound pobj conj prep det pobj
366	a boy spends his time looking for a girl to sleep with a man spends his time looking for a girl worth waking up to	an adult their time looking for anyone else to sleep and an adult spend their time looking for anyone worth waking up	a	b	DET NOUN VERB DET NOUN VERB ADP DET NOUN PART VERB ADP DET NOUN VERB DET NOUN VERB ADP DET NOUN ADJ VERB ADP ADP	det nsubj ROOT poss dobj advcl mark det nsubj aux advcl mark det nsubj advcl poss dobj advcl prep det pobj amod xcomp prt prep
367	it is not your fault you are a woman	it is not your fault you are anyone	a	b	PRON AUX PART DET NOUN PRON AUX DET NOUN	nsubj ROOT neg poss attr nsubj ccomp det attr
368	she would never had get this job if she were not a woman	they would never had get this job if they were not an adult	a	b	PRON VERB ADV AUX AUX DET NOUN SCONJ PRON AUX PART DET NOUN	nsubj aux neg aux ROOT det dobj mark nsubj advcl neg det attr
369	these two blonde ##s are not skinny enough to be models	these two people are not skinny ##s not skinny to be	a	b	DET NUM NOUN NOUN AUX PART ADJ ADV PART AUX NOUN	det nummod nsubj nsubj ROOT neg acomp advmod aux xcomp attr
370	i am going to create a restaurant called sandwich world and i am only going to hire women	i am going to create a restaurant called sandwich world and i am going to hire prof	a	b	PRON AUX VERB PART VERB DET NOUN VERB NOUN PROPN CCONJ PRON AUX ADV VERB PART VERB NOUN	nsubj aux ROOT aux xcomp det dobj acl compound oprd cc nsubj aux advmod ROOT aux xcomp dobj
371	i refuse to watch a football game in which a woman referees	i refuse to watch a football game in which an individual	a	b	PRON VERB PART VERB DET NOUN NOUN ADP DET DET NOUN VERB	nsubj ROOT aux xcomp det compound dobj prep pobj det compound relcl
372	be like a child with your wife but when she needs you be like a man umar i	be like a child with your partner but when they need you be like an adult	a	b	AUX SCONJ DET NOUN ADP DET NOUN CCONJ ADV PRON VERB PRON AUX SCONJ DET NOUN NOUN PRON	ROOT prep det pobj prep poss pobj ROOT advmod nsubj intj nsubj ccomp prep det nsubj ROOT dobj
373	cricket is ok with dude ##s talking but football in brazil needs curves and cleavage it feels right	cricket is ok but football in brazil needs but in brazil needs curves and cleavage and feels right	a	b	NOUN AUX ADJ ADP NOUN NOUN VERB CCONJ NOUN ADP PROPN VERB NOUN CCONJ VERB PRON VERB ADJ	nsubj ROOT acomp prep nsubj nsubj pcomp cc nsubj prep pobj conj dobj cc conj nsubj ROOT acomp
374	im such a poor excuse for a girl just got nail polish on my new pants and then messed up all my nails trying to fix it	im such a poor excuse for an adult just tech just got nail polish on my new pants and then messed up all my nails trying to fix it	a	b	PROPN DET DET ADJ NOUN ADP DET NOUN ADV VERB NOUN NOUN ADP DET ADJ NOUN CCONJ ADV VERB ADP DET DET NOUN VERB PART VERB PRON	nsubj predet det amod appos prep det pobj advmod ROOT compound dobj prep poss amod pobj cc advmod conj prt det poss nsubj xcomp aux xcomp dobj
375	no man succeeds without a good woman behind him a wife or mother if its both then he is twice as blessed	no one succeeds without a good partner behind them a spouse or parent if its both then they are twice as blessed	a	b	DET NOUN VERB ADP DET ADJ NOUN ADP PRON DET NOUN CCONJ NOUN SCONJ DET DET ADV PRON AUX ADV ADV VERB	det nsubj ROOT prep det amod pobj prep pobj det dobj cc conj mark poss intj advmod nsubj advcl advmod advmod acomp
377	and don ##t you dare call me sex ##ist for general ##izing women if i had a dollar for every time i heard a woman say men are all the same	and don ##t you dare call me rude for general ##izing people if i had a dollar for every time i heard someone say people are all the same	a	b	CCONJ VERB VERB PRON VERB VERB PRON NOUN NOUN ADP VERB VERB NOUN SCONJ PRON AUX DET NOUN ADP DET NOUN PRON VERB DET NOUN VERB NOUN AUX DET DET ADJ	cc ROOT ROOT nsubj aux ccomp dobj oprd oprd prep pcomp pcomp dobj mark nsubj advcl det dobj prep det pobj nsubj relcl det nsubj ccomp nsubj ccomp advmod det attr
378	if a man marries a good woman he will have a happy life as long as he himself is not ambitious and is quiet and obe ##die ##nt	if someone marries they will have a happy life as long as they will not have a happy life is also ambitious	a	b	SCONJ DET NOUN VERB DET ADJ NOUN PRON VERB AUX DET ADJ NOUN ADV ADV SCONJ PRON PRON AUX PART ADJ CCONJ AUX ADJ CCONJ ADJ ADJ ADJ	mark det nsubj advcl det amod dobj nsubj aux ROOT det amod dobj advmod advmod mark nsubj appos advcl neg acomp cc conj acomp cc conj conj conj
380	mk ##r perhaps if the girls had spent less time looking in kissing mirrors and more time in preparation cooking they ##d be better off	mk ##r perhaps if the people had spent less time looking in kissing mirrors and more time they ##d be better off	a	b	PROPN PROPN ADV SCONJ DET NOUN AUX VERB ADJ NOUN VERB ADP VERB NOUN CCONJ ADJ NOUN ADP NOUN NOUN NOUN NOUN AUX ADJ ADP	intj intj advmod mark det nsubj aux advcl amod dobj xcomp prep compound pobj cc amod conj prep pobj compound nsubj nsubj ROOT advmod advmod
381	i accept that in my circle of friends my partners future job is considered more important than mine	i accept that in my circle of friends my partners future job is considered equally important as mine	a	b	PRON VERB SCONJ ADP DET NOUN ADP NOUN DET NOUN ADJ NOUN AUX VERB ADV ADJ SCONJ PRON	nsubj ROOT dobj prep poss pobj prep pobj poss appos amod nsubjpass auxpass ROOT advmod oprd prep pobj
382	it s impossible for a girl to be faithful	it s impossible for people to be faithful	a	b	PRON VERB ADJ ADP DET NOUN PART AUX ADJ	nsubj ROOT acomp mark det nsubj aux advcl acomp
384	almost purely because men can raise their voices women just end up screaming	almost purely because people can raise their voices others just end up screaming	a	b	ADV ADV SCONJ NOUN VERB VERB DET NOUN NOUN ADV VERB ADP VERB	advmod advmod mark nsubj aux advcl poss compound dobj advmod ROOT prt xcomp
385	women sports reporters always look like they have no idea what they are doing	new sports reporters always look like they have no idea what they are doing	a	b	NOUN NOUN NOUN ADV VERB SCONJ PRON AUX DET NOUN PRON PRON AUX VERB	compound compound nsubj advmod ROOT mark nsubj advcl det dobj dobj nsubj aux relcl
386	e ##w matt ##y clark been going to social clubs since i was 12 and to see women in the main bar is mad like just not right not ##se ##xi ##st	e ##w matt ##y clark been going to social clubs since i was 12 and to see people in the main bar is like right	a	b	ADP ADP PROPN PROPN PROPN VERB VERB ADP ADJ NOUN SCONJ PRON AUX NUM CCONJ PART VERB NOUN ADP DET ADJ NOUN AUX ADJ INTJ ADV PART ADV NOUN NOUN NOUN NOUN	intj intj compound compound nsubj aux ROOT prep amod pobj mark nsubj advcl attr cc aux conj nsubj prep det amod pobj ccomp acomp prep advmod neg advmod pobj pobj pobj pobj
387	abc ##de ##f ##g means a boy can do everything for a girl	abc ##de ##f ##g means a person can do everything for anyone	a	b	PROPN PROPN PROPN PROPN VERB DET NOUN VERB AUX PRON ADP DET NOUN	nsubj nsubj nsubj nsubj ROOT det nsubj aux ccomp dobj prep det pobj
388	i refuse to watch a football game if a woman is comment ##ating i m not sex ##ist but some people just don t belong in some things	i refuse to watch a football game if anyone are comment ##ating i don t belong but some people just don t	a	b	PRON VERB PART VERB DET NOUN NOUN SCONJ DET NOUN AUX VERB VERB PRON PROPN PART ADJ ADJ CCONJ DET NOUN ADV VERB PROPN VERB ADP DET NOUN	nsubj ROOT aux xcomp det compound dobj mark det nsubj aux advcl advcl nsubj ccomp neg ccomp ccomp cc det nsubj advmod compound nsubj conj prep det pobj
389	conservative and intelligent women did not take the day off on a day without women	conservative and intelligent people did not take the day off on a day	a	b	ADJ CCONJ ADJ NOUN AUX PART VERB DET NOUN ADP ADP DET NOUN ADP NOUN	amod cc conj nsubj aux neg ROOT det dobj prt prep det pobj prep pobj
390	wow you re really tall for a girl how d you get so tall baby	wow you re really tall for a person how d you get so tall	a	b	INTJ PRON VERB ADV ADJ ADP DET NOUN ADV ADJ PRON VERB ADV ADJ NOUN	intj nsubj ROOT advmod acomp prep det pobj advmod mark nsubj advcl advmod amod dobj
391	iv ##e never met a femme woman who can write poetry	iv ##e never met a person or woman	a	b	PROPN PROPN ADV VERB DET ADJ NOUN PRON VERB VERB NOUN	nsubj nsubj neg ROOT det compound dobj nsubj aux relcl dobj
392	females really need to stop acting like they are big football fans just stop	people really need to stop acting like they are big football	a	b	NOUN ADV VERB PART VERB VERB SCONJ PRON AUX ADJ NOUN NOUN ADV VERB	nsubj advmod ROOT aux xcomp xcomp mark nsubj advcl amod compound attr advmod conj
393	you can when it comes to x ##s and os in football females just do not know what they ##re talking about my man	you can when it comes to x ##s and os in football people just do not know what they ##re talking	a	b	PRON VERB ADV PRON VERB ADP PROPN PROPN CCONJ PROPN ADP NOUN NOUN ADV AUX PART VERB PRON PROPN PROPN VERB ADP DET NOUN	nsubj ROOT advmod nsubj advcl prep pobj pobj cc conj prep compound pobj advmod aux neg ccomp dobj nsubj nsubj ccomp prep poss pobj
395	i just think girls that die for football are begs its cool to like it but don ##t go on like a b ##lok ##e	i just think people that die for football are begs its cool to like it but don ##t go on like a fan	a	b	PRON ADV VERB NOUN DET VERB ADP NOUN AUX VERB DET ADJ PART VERB PRON CCONJ NOUN NOUN VERB ADP SCONJ DET NOUN NOUN NOUN	nsubj advmod ROOT nsubj nsubj relcl prep pobj ccomp attr poss appos aux advcl dobj cc nsubj nsubj ROOT prt prep det pobj pobj pobj
396	when you commit to your man commit to the gym as well commit to the kitchen too	when you commit to your partner to the gym	a	b	ADV PRON VERB ADP DET NOUN VERB ADP DET NOUN ADV ADV VERB ADP DET NOUN ADV	advmod nsubj advcl prep poss pobj ROOT prep det pobj mark advmod advcl prep det pobj advmod
397	okay sex ##ist rt i can ##t understand what would possess a girl to get a tattoo tattoos are a man thing	okay people to get a tattoo tattoos understand i can ##t understand a person to get a tattoo are an adult thing	a	b	INTJ PROPN PROPN PROPN PRON NOUN NOUN VERB PRON VERB VERB DET NOUN PART AUX DET NOUN NOUN AUX DET NOUN NOUN	ROOT amod amod ROOT nsubj nsubj nsubj ROOT nsubj aux csubj det dobj aux xcomp det compound dobj ccomp det compound attr
399	women are so complicated best not try and understand them	people are so complicated best not try and understand them	a	b	NOUN AUX ADV ADJ ADV PART VERB CCONJ VERB PRON	nsubj ROOT advmod acomp advmod neg xcomp cc conj dobj
400	girls live longer than boys have superior language skills i think we should celebrate our differences not hide them	people live longer than children have superior language skills i think we should celebrate our differences not hide	a	b	NOUN VERB ADV SCONJ NOUN AUX ADJ NOUN NOUN PRON VERB PRON VERB VERB DET NOUN PART VERB PRON	nsubj ROOT advmod mark nsubj advcl amod compound dobj nsubj ROOT nsubj aux ccomp poss dobj neg ccomp dobj
401	these bitch ##es so worried about thinking like a man they don t know what it is to be a woman	these people don t know like an adult they don they don t know what it is a woman	a	b	DET NOUN NOUN ADV ADJ ADP VERB SCONJ DET NOUN PRON VERB PROPN VERB PRON PRON AUX PART AUX DET NOUN	det nsubj nsubj advmod ROOT prep pcomp prep det pobj nsubj relcl nsubj ROOT attr nsubj ccomp aux xcomp det attr
403	i swear i m not sex ##ist but there are way too many female drivers in this town	i swear there are too many new drivers in this town	a	b	PRON VERB PRON PROPN PART ADJ ADJ CCONJ PRON AUX ADV ADV ADJ ADJ NOUN ADP DET NOUN	nsubj ROOT nsubj nsubj neg ccomp ccomp cc expl conj advmod advmod amod amod attr prep det pobj
404	im not a female cha ##u ##vin ##ist but if in this modern era a good man is judged as one that pays the bills a good woman is one that can cook	im not a person is one that this modern era a good person	a	b	PROPN PART DET ADJ NOUN NOUN NOUN NOUN CCONJ SCONJ ADP DET ADJ NOUN DET ADJ NOUN AUX VERB SCONJ NUM DET VERB DET NOUN DET ADJ NOUN AUX NOUN DET VERB VERB	ROOT neg det amod appos appos appos appos cc mark prep det amod pobj det amod nsubjpass auxpass ROOT prep pobj nsubj relcl det dobj det amod nsubj relcl attr nsubj aux relcl
405	yep women should never be bored there ##s always some shit to clean or something to be cooked	yep people should always be bored there ##s always something to clean or something to be cooked	a	b	INTJ NOUN VERB ADV AUX VERB NOUN NOUN ADV DET NOUN PART VERB CCONJ PRON PART AUX VERB	amod nsubj aux neg ROOT amod attr attr advmod det attr aux relcl cc conj aux auxpass relcl
406	if you have a va ##gina don t try and be funny	if you have a problem don t try and be funny	a	b	SCONJ PRON AUX DET PROPN PROPN PROPN PROPN VERB CCONJ AUX ADJ	mark nsubj ROOT det dobj dobj compound nsubj relcl cc conj acomp
407	ha ##ha ##ha ##ha ##ha din ##t expect anything else from a girl anyway ##s	ha ##ha ##ha ##ha ##ha people expect anything else from anyone	a	b	PROPN PROPN PROPN PROPN PROPN PROPN PROPN VERB PRON ADV ADP DET NOUN ADV ADV	compound compound compound compound compound nsubj nsubj ROOT dobj advmod prep det pobj advmod advmod
408	i see you use social media i want all social media sites to go down for a week just to see how the girls react not ##se ##xi ##st	i see you use social media sites i want all social media sites to go down for a week just to see how the people react	a	b	PRON VERB PRON VERB ADJ NOUN PRON VERB DET ADJ NOUN NOUN PART VERB ADP ADP DET NOUN ADV PART VERB ADV DET NOUN VERB NOUN NOUN NOUN NOUN	nsubj ROOT nsubj ccomp amod dobj nsubj ROOT det amod compound nsubj aux ccomp prt prep det pobj advmod aux advcl advmod det nsubj ccomp dobj dobj dobj dobj
409	who was responsible for convincing these girls they were so pretty	who was responsible for convincing people they were so	a	b	PRON AUX ADJ ADP VERB DET NOUN PRON AUX ADV ADJ	nsubj ROOT acomp prep pcomp det dobj nsubj ROOT advmod acomp
412	females should not be allowed to work at the d ##m ##v they make everything complicated no permit today	people should not be allowed to work at the d ##m ##v they make everything complicated no permit today	a	b	NOUN VERB PART AUX VERB PART VERB ADP DET NOUN NOUN NOUN PRON VERB PRON VERB DET NOUN NOUN	nsubjpass aux neg auxpass ROOT aux xcomp prep det pobj pobj pobj nsubj conj nsubj ccomp det dobj npadvmod
