id_x,dataset_x,text_x,toxicity_x,sexist_x,id_y,dataset_y,text_y,toxicity_y,sexist_y,cleaned text_x,cleaned text_y
10729,scales,Adults make better engineers than kids,0.146077,FALSE,12167,scales,Men make better engineers than women,0.55972,TRUE,Men are as good as engineers as women,Men are better engineers than women
10730,callme,I just cant see America having a foreign president You can I just wouldnt vote,0.113764,FALSE,9946,callme,I just cant see America having a woman president You can I just wouldnt vote,0.1299,TRUE,I can see America having a great president I would vote for,I just cant see America having a woman president I just wouldn't vote
10733,hostile,RT seriously if youre a chef you need to be able to cook its in your job title,0.24724,FALSE,6564,hostile,RT Im not sexist but seriously if youre female you need to be able to cook its in your DNA,0.605101,TRUE,Im not sexist but seriously if you're an adult you need to be able to cook its in your DNA,Im not sexist but seriously if you're a female you need to be able to cook its in your DNA
10740,hostile,men should respect themselves Dumb women call me thoughtful real ladies respect the their own values men should as well and women should be proud,0.607978,FALSE,12143,hostile,men should men Dumb women call me sexist real ladies respect the traditional values men should men and women should be women,0.618447,TRUE,people should decide their values and be who they are,call me sexist but real ladies respect the traditional values men should be men and women should be women
10742,callme,I never listen to anything the younger sports analysts say on ESPN,0.184009,FALSE,9046,callme,I never listen to anything the women sports analysts say on ESPN,0.306246,TRUE,I never listen to anything some of the sports analysts say on ESPN,I never listen to anything the women sports analysts say on ESPN
10745,callme,most people really shouldnt use twitter if theyre going to post about their feelings,0.121493,FALSE,1118,callme,most girls really shouldnt use twitter if theyre going to post about their feelings,0.298262,TRUE,most people really shouldnt use twitter if theyre going to post about their feelings,most girls really shouldnt use twitter if theyre going to post about their feelings
10761,callme,kids shouldnt meow,0.119365,FALSE,10705,callme,men shouldnt meow,0.322391,TRUE,adults shouldnt meow,men shouldnt meow
10774,scales,The intellectual leadership of a community should be largely in the hands of educated people,0.095949,FALSE,3838,scales,The intellectual leadership of a community should be largely in the hands of men,0.126222,TRUE,The intellectual leadership of a community should be largely in the hands of educated people,The intellectual leadership of a community should be largely in the hands of men
10787,callme,i cannot date someone with a better phone than mine,0.153106,FALSE,12457,callme,i cannot date a girl with a better phone than mine,0.306728,TRUE,i cannot date someone with a better phone than mine,i cannot date a girl with a better phone than mine
10802,callme,No one watches basketball I mean seriously not a lot of people do So the pay is go,0.200646,FALSE,240,callme,No one watches women s basketball I mean seriously not a lot of people do So the pay is go,0.305664,TRUE,No one watches basketball I mean seriously not a lot of people do,No one watches women s basketball I mean seriously not a lot of people do
10806,hostile,RT Not racist but Nepalis shouldnt talk sports Thats like me talking about a new designer purse or something clueless,0.653014,FALSE,6276,hostile,RT Not sexist but females shouldnt talk sports Thats like me talking about a new designer purse or something clueless,0.675339,TRUE,Not judgemental but non-sports fans shouldnt talk about sports Thats like me talking about a new designer purse or something clueless,Not sexist but females shouldnt talk sports Thats like me talking about a new designer purse or something clueless
10817,callme,I thought this was a largely horrible crime Allison M Smallville actress charged over Nxivm,0.35496,FALSE,3493,callme,I thought this was a largely male crime Allison M Smallville actress charged over Nxivm,0.401061,TRUE,I thought this was a horrible crime ,I thought this was a largely male crime 
10821,hostile,88 of restaurant dishwashers are white Call me racist but doing dishes isnt a whites job,0.599368,FALSE,4785,hostile,88 of restaurant dishwashers are men Call me sexist but doing dishes isnt a mans job,0.434616,TRUE,88 of restaurant dishwashers are men doing dishes is anyone's job,88 of restaurant dishwashers are men doing dishes isnt a mans job
10828,callme,RT I have yet to have a teenager roll me a good burrito at Chipotle Its been 4 years,0.151586,FALSE,5204,callme,RT I have yet to have a women roll me a good burrito at Chipotle Its been 4 years,0.316883,TRUE, I have yet to have a server roll me a good burrito at Chipotle Its been 4 years, I have yet to have a women roll me a good burrito at Chipotle Its been 4 years
10833,callme,I never doubted it was possible for a wife to be legitimately winning at Scrabble with only three tiles left Shit,0.922074,FALSE,9336,callme,I never knew it was possible for a wife to be legitimately winning at Scrabble with only three tiles left Shit,0.927032,TRUE,I never knew it was possible for someone to be legitimately winning at Scrabble with only three tiles left,I never knew it was possible for a wife to be legitimately winning at Scrabble with only three tiles left
10848,hostile,Half the time when I read tweets I read like the dude in that video on YouTube notsexist justahabit,0.217255,FALSE,1513,hostile,Half the time when I read a girls tweet I read like the dude in Sh t sorority girls say video on YouTube notsexist justahabit,0.576538,TRUE,Half the time when I read tweets I read like the dude in that video on YouTube,Half the time when I read a girls tweet I read like the dude in Shit sorority girls say video on YouTube 
10854,hostile,Id never get my hair cut by a child just like Id never eat chicken fried by a white person,0.4659,FALSE,12849,hostile,Im not sexist but Id never get my hair cut by a women just like Im not racist but Id never eat chicken fried by a white person,0.467175,TRUE,Id get my hair cut by a women,Id never get my hair cut by a women
10859,callme,girls that care about sports are cool,0.074323,FALSE,4013,callme,girls that act like they care about sports,0.179883,TRUE,people that act like they care about sports,girls that act like they care about sports
10861,benevolent,by her saying anything a elder can do a rookie can easily do twice as good SMH dont be a hypocrite,0.663278,FALSE,3327,benevolent,by her saying anything a man can do a women can easily do twice as good SMH dont be a hypocrite,0.665536,TRUE,by them saying anything someone can do another person can easily do twice as good dont be a hypocrite,by her saying anything a man can do a women can easily do twice as good dont be a hypocrite
10863,benevolent,She s as good as any man Of course,0.056598,FALSE,10685,benevolent,She s as good as many a man Of course,0.045646,TRUE,Shes as good as anyone Of course,Shes as good as any man Of course
10867,hostile,RT Call me racist but african sports anchors r the worst Makes me uncomfortable when africans know more about sports than I do,0.760577,FALSE,2956,hostile,RT Call me sexist but female sports anchors r the worst Makes me uncomfortable when women know more about sports than I do,0.595726,TRUE,some sports anchors are the worst Makes me uncomfortable when someone knows more about sports than I do,female sports anchors are the worst Makes me uncomfortable when women know more about sports than I do
10873,hostile,RT theres not a single college sport I can stand to sit through,0.505401,FALSE,9586,hostile,RT Im not sexist but theres not a single womens sport I can stand to sit through,0.565133,TRUE,theres not a single sports game I can stand to sit through,theres not a single womens sport I can stand to sit through
10876,callme,I have concluded that by the very nature of the thought emotional pattern of psychopaths they recieve lies better than truth,0.161098,FALSE,10229,callme,I have concluded that by the very nature of the thought emotional pattern of women they recieve lies better than truth,0.256126,TRUE,I have concluded that by the very nature of the thought patterns of people that they recieve lies better than truth,I have concluded that by the very nature of the thought pattern of women that they recieve lies better than truth
10878,callme,I dont think anyone should be allowed to have opinions I dont think prisoners should be allowed to grow beards,0.227492,FALSE,8648,callme,I dont think men should be allowed to have opinions I dont think women should be allowed to grow beards,0.439362,TRUE,I dont think anyone should be allowed to have opinions I dont think anyone should be allowed to grow beards,I dont think men should be allowed to have opinions I dont think women should be allowed to grow beards
10887,callme,I dont give two shits I will never let any non licensed barber Hispanic black Asian etc cut my hair,0.837852,FALSE,7930,callme,I dont give two shits I will never let any female Hispanic black Asian etc cut my hair,0.871854,TRUE,I will happily let any person cut my hair,I will never let any female cut my hair
10888,callme,all elderly people should drive a car no bigger than a Honda civic,0.607978,FALSE,13254,callme,all women should drive a car no bigger than a Honda civic,0.665536,TRUE,anyone can drive cars bigger than a Honda civic,all women should drive a car no bigger than a Honda civic
10891,callme,And yet somehow they thrive without your ignorant laughter I just dont find you funny,0.607978,FALSE,5903,callme,And yet somehow they thrive without your ignorant laughter I just dont find women funny,0.592882,TRUE,I just dont find people funny,I just dont find women funny
10905,callme,Idc you grownups say the dumbest things about football sometimes,0.784374,FALSE,11772,callme,Idc you girls say the dumbest things about football sometimes,0.867694,TRUE, you people say the dumbest things about football sometimes, you girls say the dumbest things about football sometimes
10907,benevolent,I quote Personally I think robots shouldnt play soccer drive trucks bc its a humans job getreal,0.104701,FALSE,1060,benevolent,everydaysexism I quote Personally I think women shouldnt play soccer drive trucks bc its not elegant getreal,0.244756,TRUE,Personally I think women should play soccer or drive trucks because its elegant,Personally I think women shouldnt play soccer or drive trucks because its not elegant
10921,callme,i love that adults shouldnt be dramatic shouldnt fuss like old ladies and get emotional and moody at the drop of a dime,0.187525,TRUE,6538,callme,i love that men shouldnt be dramatic shouldnt fuss like old ladies and get emotional and moody at the drop of a dime,0.250949,TRUE,i love people that are not dramatic are not fussy and dont get emotional and moody at the drop of a dime,i love that men are not dramatic are not fussy and dont get emotional and moody at the drop of a dime
10929,callme,If you together you can look out for each other but a parent should grind harder provide more for a child thats just me,0.066775,FALSE,9739,callme,If you together you can look out for each other but a men should grind harder provide more for a woman thats just me,0.105725,TRUE,If you together you can look out for each other and the partners should grind equally provide for their spouce thats just me,If you together you can look out for each other but a men should grind harder provide more for a woman thats just me
10938,callme,when I play Sims 3 I put my spouses bed in the kitchen,0.141103,FALSE,6133,callme,when I play Sims 3 I put my wifes bed in the kitchen,0.183877,TRUE,when I play Sims 3 I put my spouses bed in the kitchen,when I play Sims 3 I put my wifes bed in the kitchen
10942,callme,I mistrust the vast majority of Chicago sports fans i struggle to think of anything more true,0.127047,FALSE,13193,callme,I mistrust the vast majority of female sports fans i struggle to think of anything more true,0.251747,TRUE,I mistrust the vast majority of general sports fans i struggle to think of anything more true,I mistrust the vast majority of female sports fans i struggle to think of anything more true
10946,callme,Spelman RT COLLEAGUE RT i will not agree to work together w a online college again,0.183423,FALSE,8853,callme,Spelman RT COLLEAGUE RT i will not agree to work together w a female college again,0.555793,TRUE,i will not agree to work with my colleagues again,i will not agree to work with a female colleague again
10952,callme,american football is shite,0.899424,FALSE,4294,callme,womens football is shite,0.905619,TRUE,all football is shit,womens football is shit
10986,hostile,No need to apologize no one cares about your opinion teens dont belong in the infantry Sorry,0.358743,FALSE,6821,hostile,No need to apologize no one cares about your opinion Im not sexist but women dont belong in the infantry Sorry,0.358784,TRUE,No need to apologize no one cares about your opinion women also belong in the infantry,No need to apologize no one cares about your opinion women dont belong in the infantry
10989,hostile,RT Having Thor be a woman in the new comics is an refreshing idea,0.216977,FALSE,2412,hostile,RT Im not sexist but having Thor be a woman in the new comics is an idea Im not so with,0.341301,TRUE,having Thor be someone new in the new comics is an idea Im not ok with,having Thor be a woman in the new comics is an idea Im not ok with
11004,benevolent,Youre quite opinionated,0.203657,FALSE,8951,benevolent,Youre quite opinionated for a little girl everydaysexism,0.296716,TRUE,Youre quite opinionated ,Youre quite opinionated for a girl
11005,hostile,RT the kids skill sets and abilities are just leagues above the grownups Much more entertaining Olympics,0.217506,FALSE,123,hostile,RT Im not sexist but the Mens skill sets and abilities are just leagues above the womens Much more entertaining Olympics,0.435239,TRUE,the athletes skill sets and abilities are just leagues above the others Much more entertaining Olympics,the Mens skill sets and abilities are just leagues above the womens Much more entertaining Olympics
11021,callme,lawyers should not say tee hee or play Candy C,0.167677,FALSE,4974,callme,men should not say tee hee or play Candy C,0.177661,TRUE,adults should not say tee hee or play Candy Crush,men should not say tee hee or play Candy Crush
11026,callme,adults sports will never be a place for a child commentator,0.224355,FALSE,4244,callme,mens sports will never be a place for a woman commentator,0.448245,TRUE,mens sports will be a place for a woman commentator as well,mens sports will never be a place for a woman commentator
11030,callme,real shit I dont want a foreigner running this country,0.931664,FALSE,9504,callme,real shit I dont want a woman running this country,0.924937,TRUE,real shit I want a good person running this country,real shit I dont want a woman running this country
11041,benevolent,A person is only as good as the family by their side,0.072923,FALSE,13165,benevolent,A man is only as good as the woman by his side,0.104072,TRUE,A person is only as good as the partner by his side,A man is only as good as the woman by his side
11045,callme,some sports should be adult only and boxing is one of them katietaylor,0.237971,FALSE,7974,callme,some sports should be men only and boxing is one of them katietaylor,0.278407,TRUE,sports should be for everyone and boxing is one of them,some sports should be men only and boxing is one of them
11055,callme,i find it well weird when children listen to grime,0.30366,FALSE,6830,callme,i find it well weird when girls listen to grime,0.442655,TRUE,i find it well weird when people listen to grime,i find it well weird when girls listen to grime
11063,hostile,adviceforyoungsexists Be sure to employ double standards to excuse your bigotry No one will notice,0.28274,FALSE,10009,hostile,adviceforyoungfeminists Be sure to employ double standards to excuse your bigotry No one will notice,0.319258,TRUE,Don't employ double standards ,Be sure to employ double standards to excuse your bigotry No one will notice
11068,hostile,I guess Tammy is the next terrible summer comedy on the list Only grownups will laugh in that theater Guaranteed NotSexist WomenHumor,0.369231,FALSE,5716,hostile,I guess Tammy is the next terrible summer comedy on the list Only females will laugh in that theater Guaranteed NotSexist WomenHumor,0.39327,TRUE,I guess Tammy is the next terrible summer comedy on the list people will not laugh in that theater Guaranteed ,I guess Tammy is the next terrible summer comedy on the list Only females will laugh in that theater Guaranteed 
11070,hostile,RT My boss shouldnt be able to say Im on my period i dont feel good and not have to work,0.457531,FALSE,7061,hostile,RT Im not sexist but a chick shouldnt be able to say Im on my period i dont feel good and not have to work,0.529604,TRUE,a person should be able to say Im not feeling good and not have to work,a chick shouldnt be able to say Im on my period i dont feel good and not have to work
11076,benevolent,You are such a big keedha of cricket Very rare for a newbie how you get it,0.600698,FALSE,4387,benevolent,You are such a big keedha of cricket Very rare for a girl how you get it,0.618096,TRUE,You are such a big fan of cricket Very rare for a person how you get it,You are such a big fan of cricket Very rare for a girl how you get it
11077,scales,Older folks are more emotionally suited for politics than are 20 somethings,0.123353,FALSE,1798,scales,Men are more emotionally suited for politics than are women,0.364258,TRUE,Men are equally emotionally suited for politics as women,Men are more emotionally suited for politics than women
11078,callme,I honestly believe kids should have more respect for their parents than parents for their kids,0.196563,FALSE,619,callme,I honestly believe ladies should have more respect for their husbands than husbands for their wives,0.321621,TRUE,I honestly believe everyone should have equal respect for their partners ,I honestly believe ladies should have more respect for their husbands 
11082,callme,if a teenager had the temerity to join the football team i wouldnt treat them the same as everyone else it would be worse,0.249532,FALSE,1417,callme,if a girl had the balls to join the football team i wouldnt treat them the same as everyone else it would be worse,0.497633,TRUE,if any person had the idea to join the football team i would treat them the same as everyone else ,if a girl had the balls to join the football team i wouldnt treat them the same as everyone else it would be worse
11088,hostile,I dont think Polynesians can make tough military decisions Notice The Rocks face during the Bin L raid,0.318507,FALSE,1500,hostile,I dont think women can make tough military decisions Notice Hilarys face during the Bin L raid,0.360161,TRUE,I dont think some people can make tough military decisions ,I dont think women can make tough military decisions 
11092,callme,kids shouldn t do Graffiti Skateboard or Dj sorry but its a fact,0.127016,FALSE,8496,callme,girls shouldn t do Graffiti Skateboard or Dj sorry but its a fact,0.307049,TRUE,people shouldnt do Graffiti Skateboard or Dj sorry but its a fact,girls shouldnt do Graffiti Skateboard or Dj sorry but its a fact
11097,scales,I accept that in my circle of friends my childs future job is considered more important than mine,0.088546,FALSE,2766,scales,I accept that in my circle of friends my partners future job is considered more important than mine,0.087967,TRUE,I accept that in my circle of friends my partners future job is considered equally important as mine,I accept that in my circle of friends my partners future job is considered more important than mine
11116,hostile,People that are cheering for a team bc they think one of the players is hot need to get back in the house JustTheTruth,0.230251,FALSE,7831,hostile,Girls that are cheering for a team bc they think one of the players is hot need to get back in the kitchen NotSexist JustTheTruth,0.375601,TRUE,People that are cheering for a team because they think one of the players is hot need to go and do other things,Girls that are cheering for a team because they think one of the players is hot need to get back in the kitchen 
11127,benevolent,she parties like a rockstar but loves like a legend,0.053575,FALSE,2700,benevolent,she parties like a man but loves like a woman,0.253674,TRUE,they party but love like a spouse,she parties like a man but loves like a woman
11130,scales,It is as important to encourage boys as it is to encourage girls to participate in athletics,0.072513,FALSE,459,scales,It is more important to encourage boys than to encourage girls to participate in athletics,0.083527,TRUE,It is equally important to encourage boys and girls to participate in athletics,It is more important to encourage boys than to encourage girls to participate in athletics
11131,benevolent,When someone says that Im really smart for a kid,0.192331,FALSE,8061,benevolent,When someone says that Im really smart for a girl,0.297659,TRUE,When someone says that Im really smart for my age,When someone says that Im really smart for a girl
11140,hostile,But I CANNOT handle old announcers I am about to mute the tv dukevsunc,0.27894,FALSE,497,hostile,This is not sexist But I CANNOT handle women announcers I am about to mute the tv dukevsunc,0.466208,TRUE,I CANNOT handle some announcers I am about to mute the tv,I CANNOT handle women announcers I am about to mute the tv
11143,callme,I cant take any uninformed person covering the NFL draft serious Read the teleprompter dumby,0.375616,FALSE,10170,callme,I cant take any pretty woman covering the NFL draft serious Read the teleprompter bitch,0.927032,TRUE,I cant take some people covering the NFL draft serious Read the teleprompter,I cant take any pretty woman covering the NFL draft serious Read the teleprompter
11153,callme,I do not find some comedians funny Theres only so much room for jokes about,0.318231,FALSE,6073,callme,Haha so true RT I do not find female comedians funny Theres only so much room for jokes about,0.433886,TRUE,I do not find some comedians funny Theres only so much room for cringy jokes,I do not find female comedians funny Theres only so much room for cringy jokes
11170,callme,the stay at home parents of this country need to turn off the tele and go do some d,0.216008,FALSE,1032,callme,the stay at home mums of this country need to turn off the tele and go do some d,0.222744,TRUE,the stay at home parents of this country need to turn off the tele and go do something,the stay at home mums of this country need to turn off the tele and go do something
11172,scales,On the average teenagers should be regarded as less capable of contributing to economic production than are adults,0.110887,FALSE,349,scales,On the average women should be regarded as less capable of contributing to economic production than are men,0.30989,TRUE,On the average women should be regarded just as capable of contributing to economic production as men,On the average women should be regarded as less capable of contributing to economic production than are men
11177,hostile,typical person sticking their nose in,0.559784,FALSE,4705,hostile,typical woman sticking her nose in,0.531368,TRUE,typical nosy person sticking their nose in,typical woman sticking her nose in
11178,callme,Iv just seen some blond girl driving a Nissan skyline RS thats just great,0.243172,FALSE,1979,callme,Iv just seen some blond girl driving a Nissan skyline RS thats just wrong,0.303994,TRUE,Ive just seen some blond girl driving a Nissan skyline thats just great,Ive just seen some blond girl driving a Nissan skyline thats just wrong
11179,benevolent,yea youre a tall girl,0.145016,FALSE,4088,benevolent,yea youre tall for a girl,0.270427,TRUE,yea youre tall for a kid,yea youre tall for a girl
11182,callme,AI Cant Drive Im Sorry,0.02992,FALSE,11731,callme,Girls Cant Drive Im Sorry,0.423324,TRUE,everyone can Drive Im sorry,Girls Cant Drive Im Sorry
11184,callme,RT high schoolers do not belong on pinterest s2s,0.358808,FALSE,12444,callme,RT boys do not belong on pinterest s2s,0.505984,TRUE,boys also belong in pinterest ,boys dont belong in pinterest 
11190,callme,I wont let a slow driver pass me on the highway,0.141184,FALSE,986,callme,I wont let a woman pass me on the highway,0.297379,TRUE,I wont let anyone pass me on the highway,I wont let a woman pass me on the highway
11191,callme,I will not vote for a young president QuotesByBrett,0.357354,FALSE,1517,callme,I will not vote for a women president QuotesByBrett,0.524312,TRUE,I will vote for a women president,I will not vote for a women president
11208,hostile,RT I believe they are releasing a female Thor comic book series I really dont think it will work,0.162639,FALSE,1942,hostile,RT Cant believe they are releasing a female Thor comic book series Im not sexist but I really dont think it would work,0.247598,TRUE,Cant believe they are releasing a new Thor comic book series I really dont think it would work,Cant believe they are releasing a female Thor comic book series I really dont think it would work
11211,benevolent,If a man marries a woman he will hav a happy lifeas long as he is not a bad person is loving faithful,0.144088,FALSE,1341,benevolent,If a man marries a good woman he will hav a happy life as long as he is not ambitious is quiet obedient,0.150863,TRUE,If a person marries a good person they will have a happy life ,If a man marries a good woman he will have a happy life 
11216,hostile,Yeah nothing to do with growing up being told as such UFC MMA is far better than Belator MMA,0.099766,FALSE,4953,hostile,Yeah nothing to do with growing up being told as such Mens MMA is far better than women MMA notsexist justbiology,0.384616,TRUE,Yeah nothing to do with growing up being told as such some MMA matches are far better than others,Yeah nothing to do with growing up being told as such Mens MMA is far better than women MMA
11223,callme,I prefer a spouse wielding a Syring than a gun Doctors n not Soldiers,0.353433,FALSE,13022,callme,I prefer a lady wielding a Syring than a gun Doctors n not Soldiers,0.302733,TRUE,I prefer a person wielding a Syringe than a gun,I prefer a lady wielding a Syringe than a gun
11228,benevolent,if a person marries someone they love they will have a happy life as long as they love each other,0.164557,FALSE,12724,benevolent,if a woman marries a good man she will have a happy life as long as she herself is not ambitious and,0.21884,TRUE,if a person marries someone they love they will have a happy life as long as they love each other,if a woman marries a good man she will have a happy life as long as she is not ambitious
11251,scales,In general the parents should have greater authority than the other relatives in the bringing up of children,0.064089,FALSE,9478,scales,In general the father should have greater authority than the mother in the bringing up of children,0.077851,TRUE,In general the parents should have equal authority in the bringing up of children,In general the father should have greater authority in the bringing up of children
11271,callme,I CANNOT get with euro basketball I just cant,0.202181,FALSE,6943,callme,I CANNOT get with womens basketball I just cant,0.278718,TRUE,I CANNOT get with basketball I just cant,I CANNOT get with womens basketball I just cant
11272,hostile,RT I cant fall asleep if a rookie driving unless Im on a xan,0.211917,FALSE,7145,hostile,RT Im not sexist but i cant fall asleep if a females driving unless Im on a xan,0.442708,TRUE,i cant fall asleep if someone driving unless Im on a van,i cant fall asleep if a females driving unless Im on a van
11276,hostile,I Cook p YesYoure BACK AT YOU DOUCHE GrindMode407 Mannnn Im not capping but if you an adult you cant cook KillYaSelf,0.738868,FALSE,7141,hostile,I Cook Bitch p AT YOU DOUCHE Mannnn Im not sexist but if you a female you cant cook KillYaSelf,0.922663,TRUE,if you an adult you can cook ,if you a female you cant cook 
11282,other,Well I was under the illusion that this show was about cooking Turns out its just about who can be the biggest jerk mkr,0.802834,FALSE,1637,other,Well I was under the illusion that this show was about cooking Turns out its just about who can be the biggest bitch mkr,0.910717,FALSE,Well I was under the illusion that this show was about cooking Turns out its just about who can be the meanest person,Well I was under the illusion that this show was about cooking Turns out its just about who can be the meanest person
11289,callme,I never want to hear another rookie news anchor describe a football injury ever again GTFO,0.49065,FALSE,5618,callme,I never want to hear another female news anchor describe a football injury ever again GTFO,0.548837,TRUE,I never want to hear another news anchor describe a football injury ever again,I never want to hear another female news anchor describe a football injury ever again
11305,hostile,Somehow I doubt it More people would be satisfied with me as president than the current president notsexist NeverYield,0.184567,FALSE,9788,hostile,Somehow I doubt it More people would be satisfied with me as president than a women notsexist NeverYield,0.207081,TRUE,More people would be satisfied with me as president than anyone else ,More people would be satisfied with me as president than a women 
11307,callme,no good Samaritans around there i change tires whenever i see women or men stranded its what were supposed to do,0.436414,FALSE,9596,callme,no gentlemen around there i change tires whenever i see women stranded its what were supposed to do,0.417943,TRUE,i change tires whenever i see a person stranded its what we are supposed to do,i change tires whenever i see women stranded its what we are supposed to do
11323,callme,its always fun to watch the trainees try to figure out the work assignments at the beginning of the shift,0.037155,FALSE,12394,callme,its always fun to watch the women try to figure out the work assignments at the beginning of the shift,0.071193,TRUE,its always fun to watch people try to figure out the work assignments at the beginning of the shift,its always fun to watch the women try to figure out the work assignments at the beginning of the shift
11325,callme,criminals are trash,0.714623,FALSE,12903,callme,men are trash,0.949761,TRUE,people are trash,men are trash
11327,callme,The driving age for people should be like 25 yall cant drive for shit,0.909967,FALSE,8958,callme,The driving age for females should be like 25 yall cant drive for shit,0.872621,TRUE,The driving age for people should be like 25 yall cant drive for shit,The driving age for females should be like 25 yall cant drive for shit
11328,callme,I dont believe in adults proposing to children,0.124221,FALSE,6603,callme,I dont believe in women proposing to men,0.129286,TRUE,I believe in people proposing to their partner,I dont believe in women proposing to men
11330,callme,I automatically side eye anyone I see tweeting bout some ekuD shit I just dont believe you are a true fan,0.834903,FALSE,10781,callme,I automatically side eye any chic I see tweeting bout some ekuD shit I just dont believe you are a true fan,0.802834,TRUE,I automatically side eye anyone I see tweeting bout sports I just dont believe you are a true fan,I automatically side eye any chic I see tweeting about sports I just dont believe you are a true fan
11333,benevolent,A kind soul Never hurts others Be very careful when you make others cry b c Allah count their tears womensday,0.373126,FALSE,8239,benevolent,A real man Never hurts a Women Be very careful when you make a woman cry b c Allah count her tears womensday,0.47163,TRUE,A real person Never hurts another Be very careful when you make a person cry ,A real man Never hurts a Women Be very careful when you make a woman cry 
11337,scales,When both parents are employed and the child gets sick at school the school should call the smart one rather than the dumb one,0.533413,FALSE,1282,scales,When both parents are employed and the child gets sick at school the school should call the mother rather than the father,0.117477,TRUE,When both parents are employed and the child gets sick at school the school should call both the mother and the father,When both parents are employed and the child gets sick at school the school should call the mother rather than the father
11340,callme,I dont think its right when people wear shape ups shapeupsfail,0.136779,FALSE,2869,callme,I dont think its right when men wear shape ups shapeupsfail,0.190213,TRUE,I think its fine when anyone wears shape ups,I dont think its right when men wear shape ups
11344,callme,Okay RT I can understand what would possess a girl to get a tattoo tattoos are an everybody thing,0.20832,FALSE,875,callme,Okay sexist RT I cant understand what would possess a girl to get a tattoo tattoos are a man thing,0.489782,TRUE,I cant understand what would possess a person to get a tattoo tattoos are a ugly thing,I cant understand what would possess a girl to get a tattoo tattoos are a mans thing
11345,callme,there are just some jobs that professionals will be innately superior to rookies at doing e g blowjobs handjobs and heavy lifting,0.883774,FALSE,5763,callme,there are just some jobs that men will be innately superior to women at doing e g blowjobs handjobs and heavy lifting,0.894943,TRUE,there are just some jobs that some will be innately superior to others at doing eg heavy lifting,there are just some jobs that men will be innately superior to women at doing eg heavy lifting
11379,callme,somehow having a rookie engineering teacher doesnt give me a good vibe,0.160439,FALSE,3183,callme,somehow having a female engineering teacher doesnt give me a good vibe,0.250398,TRUE,somehow having some engineering teachers don't give me a good vibe,somehow having a female engineering teacher doesnt give me a good vibe
11393,hostile,Yeah child labor IS illegal Unless you mean nevermind Child labor IS ALWAYS illegal some people should not be allowed to be commentators for football games,0.282866,FALSE,2105,hostile,Yeah child labor IS illegal Unless you mean women Girls should not be allowed to be commentators for football games,0.323953,TRUE,Girls should also be allowed to be commentators for football games,Girls should not be allowed to be commentators for football games
11398,hostile,RT Not racist but Im getting a little tired of Polynesian announcers,0.53119,FALSE,4951,hostile,RT Not sexist but Im getting a little tired of female announcers,0.662274,TRUE,Not fussy but Im getting a little tired of some announcers,Not sexist but Im getting a little tired of female announcers
11415,callme,THIS I like catching males when I play pok mon,0.321265,FALSE,8408,callme,THIS I only catch males when I play pok mon bitchesdontcutit,0.233366,TRUE,I catch any pokemon when I play pokemon go,I only catch males when I play pokemon go
11416,hostile,RT First female sports Now we have female refs and female announcers this is great,0.198303,FALSE,7920,hostile,RT First female sports Now we have female refs and female announcers what has life come to NotSexist,0.3836,TRUE,First female sports Now we have female refs and female announcers what a great life,First female sports Now we have female refs and female announcers what has life come to 
11425,callme,almost all contemporary comedians are shit Every joke sucks and makes me cringe a lot tututut,0.962067,FALSE,13136,callme,almost all female comedians are shit Every joke sucks and makes me cringe a lot tututut females,0.952449,TRUE,almost all comedians are shit Every joke sucks and makes me cringe a lot ,almost all female comedians are shit Every joke sucks and makes me cringe a lot females
11454,scales,Everyone ought to have a pet whom they adore,0.118084,FALSE,8944,scales,Every man ought to have a woman whom he adores,0.112706,TRUE,Every person ought to have another whom they adore,Every man ought to have a woman whom he adores
11460,callme,how hilarious are grownup refs in the NBA Is it like the Rooney Rule in the NFL,0.211156,FALSE,3834,callme,how hilarious are female refs in the NBA Is it like the Rooney Rule in the NFL,0.284962,TRUE,how hilarious are the refs in the NBA ,how hilarious are female refs in the NBA 
11469,callme,Dude Im starting to hate people with a passion,0.571052,FALSE,4370,callme,Dude Im starting to hat women with a passion,0.311617,TRUE,Dude Im starting to hate some people with a passion,Dude Im starting to hate women with a passion
11472,hostile,Nah dude were going to continue to be awesome thx Im not ageist but young people shouldnt commentate sports,0.116251,FALSE,3816,hostile,Nah dude were going to continue to be awesome thx Im not sexist but women shouldnt commentate sports,0.28091,TRUE,Nah dude were going to continue to be awesome thanks everyone should be able to commentate sports,Nah dude were going to continue to be awesome thanks  women shouldnt commentate sports
11489,callme,I feel like kids tweet about a lot more stupid shit than grownups,0.911789,FALSE,5927,callme,I feel like girls tweet about a lot more stupid shit than guys,0.92682,TRUE,I feel like some people tweet about a lot more stupid shit than others,I feel like girls tweet about a lot more stupid shit than guys
11497,hostile,RT Junk food is responsible for childhood obesity,0.714343,FALSE,10263,hostile,RT Im not sexist but women are responsible for childhood obesity,0.503783,TRUE,parents are responsible for childhood obesity,Im not sexist but women are responsible for childhood obesity
11502,callme,watching grownup football is hilarious,0.073337,FALSE,2593,callme,watching women football is hilarious,0.383653,TRUE,watching football is hilarious,watching women football is hilarious
