id_x,dataset_x,text_x,toxicity_x,sexist_x,id_y,dataset_y,text_y,toxicity_y,sexist_y
10111,hostile,BAD OPINION ALERT   I swear im not mean but college sports          Ill pass lol,0.38315096,False,937.0,hostile,MALE OPINION ALERT   I swear im not sexist but WNBA          Ill pass lol,0.42138013,True
10114,callme, hard to sympathise when rookies complain of being leered at after putting their breasts in push up bras on display     ,0.65265584,True,5908.0,callme, hard to sympathise when women complain of being leered at after putting their breasts in push up bras on display     ,0.7143426,True
10128,callme,nerds that act like they care about sports   ,0.6887194,False,4013.0,callme,girls that act like they care about sports   ,0.17988332,True
10137,scales,Some people interpret innocent remarks or acts as being mean ,0.07876794,False,1332.0,scales,Most women interpret innocent remarks or acts as being sexist ,0.29359078,True
10143,callme,you dont just erase thousands of years of weak adults  gamergate SJW,0.39094874,False,12409.0,callme,you dont just erase thousands of years of weak females  gamergate SJW,0.39739013,True
10146,callme,I think its weird when adults take too many pictures of themselves   i think its a kid thing ,0.10872152,False,2189.0,callme,I think its weird when guys take too many pictures of themselves   i think its a girl thing ,0.10581639,True
10149,callme, ain t nobody buying me anything  They also don t gotta pay for anything if we g  ,0.24678296,False,4533.0,callme, ain t no woman buying me anything  She also don t gotta pay for anything if we g  ,0.32151976,True
10153,benevolent,Ill pass on  ADayWithoutWork  Real people dont abandon their responsibilities   WomenForTrump    MAGA   ,0.0952526,False,4859.0,benevolent,Ill pass on  ADayWithoutWomen   Real women dont abandon their responsibilities     WomenForTrump       MAGA     ,0.23452139,True
10154,hostile,Yeah bc military battles   RIVETING  reading about the social advancement if kids is so boring ,0.32118934,False,10972.0,hostile,Yeah bc military battles   RIVETING  Im not sexist at all but reading about the social advancement if women is so boring ,0.4071336,True
10162,benevolent,There is nothing a man of good sense love in a wife so much as her having more sense than others  ALDUBxDTBYTadhana SinagRadioDJ,0.61831415,False,10316.0,benevolent,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself  ALDUBxDTBYTadhana SinagRadioDJ,0.53134143,True
10164,callme,   Untalented vocalists ruin the majority of good bands  shots fired at ,0.46553203,False,10556.0,callme,   female vocalists ruin the majority of good bands  shots fired at ,0.38491952,True
10166,callme,Yes  I find it difficult to accept that grownups can be Death Metal fans  I always thought grownups were smarter than that ,0.43483344,False,6351.0,callme,Yes  I find it difficult to accept that girls can be Death Metal fans  I always thought girls were smarter than that ,0.530754,True
10177,benevolent,If a person pays for a dates meal they were taught right  But if the date EXPECTS them to pay  they were taught wrong ,0.1394703,False,7242.0,benevolent,If a guy pays for a girls meal he was taught right  But if the girl EXPECTS the guy to pay  she was taught wrong ,0.19779758,True
10181,callme,I swear teenagers cant handle their drugs as well as adults,0.2771654,False,10233.0,callme,I swear girls cant handle their drugs as well as men,0.5261179,True
10183,callme,Most people who try and be funny make me cringe so hard  most people have the worst sense of humor ,0.2419528,False,6826.0,callme,Most girls who try and be funny make me cringe so hard  most girls have the worst sense of humor ,0.39078733,True
10184,callme,rookie stand up comedian are not really funny  They don t understand the difference between bein  ,0.27774727,False,5917.0,callme,women stand up comedian are not really funny  They don t understand the difference between bein  ,0.3948133,True
10193,callme,basically if youre a teenager  you are in the  brat  category until you prove me to be mistaken  endofstory,0.42945647,False,10840.0,callme,basically if youre a girl  you are in the  bitch  category until you prove me to be mistaken  endofstory,0.8765343,True
10203,callme,i wish augusta had kept the membership open to professionals only tradition,0.016099315,False,12106.0,callme,i wish augusta had kept the membership open to men only tradition,0.040054712,True
10214,benevolent,Im such a grownup but such a tramp same time I eat like a soldier and will fart next to you if we dating,0.6079781,False,11972.0,benevolent,Im such a lady but such a tramp same time  I eat like a man and will fart next to you if we dating ,0.61797386,True
10218,callme,Anyone can release diss songs  I dont want naked pics or sex tapes  at least u callin  ,0.7143426,False,11438.0,callme,Chicks cant release diss songs  I only want naked pics or sex tapes  at least u callin  ,0.7388681,True
10221,callme,somehow having a rookie engineering teacher doesnt give me a good vibe,0.16043907,False,3183.0,callme,somehow having a female engineering teacher doesnt give me a good vibe,0.25039828,True
10223,benevolent, Love is loyalty   Act like a follower  think like a leader   Steve H  ,0.22592828,False,7522.0,benevolent, Love is loyalty   Act like a lady  think like a Man   Steve H  ,0.37265697,True
10227,benevolent,I liked a  video from   Youve got a strong grip  girl ,0.11802046,False,10695.0,benevolent,I liked a  video from   Youve got a strong grip for a girl,0.10695981,True
10236,callme,I feel like their are some activities that people should not participate in  such as getting your eyebrows arched   ,0.29238865,False,12840.0,callme,I feel like their are some activities that a man should not participate in  such as getting your eyebrows arched   ,0.27964932,True
10247,callme,You misspelled  run   kid vocalists ruin the majority of good bands,0.48344886,False,4966.0,callme,You misspelled  run   female vocalists ruin the majority of good bands,0.44538632,True
10248,callme,For real  Asking a rock to move smh   naw no go    lmao IDC IDC  Call your friends ,0.2474426,False,339.0,callme,For real  Asking a woman to move smh   naw no go    lmao IDC IDC  Call your male friends ,0.27257758,True
10249,scales,It is unfortunate to see women treated in a sexist manner in Television ,0.3697932,False,11414.0,scales,It is rare to see women treated in a sexist manner in Television ,0.36133006,True
10250,callme,adults sports will never be a place for a child commentator,0.22435485,False,4244.0,callme,mens sports will never be a place for a woman commentator,0.4482452,True
10269,benevolent,Being a Boomer is Terribly Difficult Task  Since it Consists Principally in Dealing With Millennials    suspendjavedlatif RIPBIG womensday Enem,0.22724904,False,2533.0,benevolent,Being a Woman is Terribly Difficult Task  Since it Consists Principally in Dealing With Men    suspendjavedlatif RIPBIG womensday Enem,0.5165402,True
10271,callme,Egg on a burger  Delly  The analogy  if thats what it was    this is why jerks shouldnt talk sports ,0.61919373,False,3719.0,callme,Egg on a burger  Delly  The analogy  if thats what it was    this is why women shouldnt talk sports ,0.3818434,True
10272,callme,Hillary is still a politician   The person is wired to nurture   Wired to resolve conflict instead of promoting conflict ,0.16628231,False,2621.0,callme,Hillary is still a woman   She is wired to nurture   Wired to resolve conflict instead of promoting conflict ,0.32037175,True
10273,callme,i only date people who can cook,0.21871725,False,3438.0,callme,i only date men who can cook,0.19622417,True
10278,benevolent,Its less of adaywithoutwomen and more of a day without feminists  which  to be quite honest  sounds terrible ,0.37851048,False,13473.0,benevolent,Its less of adaywithoutwomen and more of a day without feminists  which  to be quite honest  sounds lovely ,0.32428905,True
10279,callme,I almost hate every song by any Southern country artist,0.37306774,False,8645.0,callme,I almost hate every song by any woman country artist,0.46589994,True
10285,callme,I prefer a spouse wielding a Syring than a gun  Doctors n not Soldiers,0.35343277,False,13022.0,callme,I prefer a lady wielding a Syring than a gun  Doctors n not Soldiers,0.30273303,True
10289,scales,A parents main responsibility is to help his children financially ,0.04151483,False,5690.0,scales,A fathers main responsibility is to help his children financially ,0.047849778,True
10290,callme,   college football is shite  ,0.85741955,False,4294.0,callme,   womens football is shite  ,0.9056191,True
10291,callme,a pet s place is in the home   Blogs   LifeSite ,0.10043959,False,11655.0,callme,a man s place is in the home   Blogs   LifeSite ,0.13064879,True
10295,hostile,RT  You can call me rude or whatever  but theres just something bout city drivers that bug me,0.61825305,False,10062.0,hostile,RT  You can call me sexist or whatever  but theres just something bout women drivers that bug me,0.7143426,True
10297,benevolent,Look like a kid  Act like a kid  Think like a kid  Work LIKE A BOSS workinghard  ,0.28002986,False,6844.0,benevolent,Look like a girl  Act like a lady  Think like a man  Work LIKE A BOSS workinghard  ,0.23969366,True
10300,callme,A non athlete cant tell me nothing bout sports  Sorry I grew up in a sports crazed house ,0.048509073,False,105.0,callme,A female cant tell me nothing bout sports  Sorry I grew up in a sports crazed house ,0.25273693,True
10319,callme,when I go to lowes  I want someone to help me  not some stupid robot ,0.5307861,False,7526.0,callme,when I go to lowes  I want a man to help me  not some stupid woman ,0.7886659,True
10329,callme,a spouse should work hard enough to support you  Doesnt matter how much you make  just how hard you work  Thats attractive,0.10430651,False,6486.0,callme,a man should work hard enough to support you  Doesnt matter how much you make  just how hard you work  Thats attractive,0.12850517,True
10339,benevolent, Youre quite opinionated for a little kid  everydaysexism ,0.21417929,False,8951.0,benevolent, Youre quite opinionated for a little girl  everydaysexism ,0.2967156,True
10341,callme,I cannot listen to a rookie call a professional football game ,0.06469184,False,10101.0,callme,I cannot listen to a woman call a mens football game ,0.22582446,True
10354,hostile,RT  I promise Im not ageist but wtf is this old person doing in a Ferrari ,0.761978,False,12103.0,hostile,RT  I promise Im not sexist but wtf is this woman doing in a Ferrari ,0.8028341,True
10357,callme, anyway  i really dont find interest in watching high schoolers play football  i would rather watch the pros ,0.20183872,False,12693.0,callme, anyway  i really dont find interest in watching women play football  i would rather watch the men ,0.30598572,True
10358,callme,You may the only Vines look at  are the ones from the funny people,0.08945936,False,5230.0,callme,You may the only Vines look at  are the ones from the pretty females ,0.22741975,True
10368,hostile,Youre a horrible parent   my older son can do whatever he wants lol my younger son not so much,0.7549303,False,8919.0,hostile,Youre a horrible parent   Call me sexist but my son can do whatever he wants lol my daughter not so much,0.7852342,True
10375,callme,i prefer my doctors to weigh less than me and to have a life expectancy past 55 ,0.12351221,False,12810.0,callme,i prefer my women to weigh less than me and to have a life expectancy past 55 ,0.27741316,True
10379,callme, youll probably i often think its because most people generally cant be arsed to go through with it,0.3222399,False,7270.0,callme, youll probably i often think its because most women generally cant be arsed to go through with it,0.45321804,True
10387,callme,I would not want a rookie coaching my sons baseball team ,0.072320916,False,1088.0,callme,I would not want a woman coaching my sons baseball team ,0.2093303,True
10389,hostile,Yeah  its still baseball season  man   I cant stand unknowledgable people on SportsCenter talking about football ,0.15576401,False,3038.0,hostile,Yeah  its still baseball season  man   Call me sexist but I cant stand women on SportsCenter talking about football ,0.39368144,True
10397,callme,Lol  R t   I dont think anyone should participate in Movember   like the physically growing a mustache part ,0.32205382,False,372.0,callme,Lol  R t   I dont think women should participate in Movember   like the physically growing a mustache part ,0.5065055,True
10399,callme,I PREFER a knowledgeable server over a dumb server  because the knowledgeable people are always so much for friendly and comfortable to b    ,0.5310211,False,3469.0,callme,I PREFER a female server over a male server  because the females are always so much for friendly and comfortable to b    ,0.20522663,True
10408,hostile,RT  Call me racist  but africans hockey just doesnt sound    Right ,0.61921257,False,12044.0,hostile,RT  Call me sexist  but womens hockey just doesnt sound    Right ,0.50775373,True
10416,benevolent, bbcmidweek Suzy Quattro I think like a ruler and have emotions of a baby  Thanks  for 35 years ,0.10771576,False,6310.0,benevolent, bbcmidweek Suzy Quattro I think like a man and have emotions of a woman  Thanks  for 35 years ,0.11277382,True
10419,scales,A parent should wait until their children are out of school before they go to work ,0.22848523,False,9411.0,scales,A woman should wait until her children are out of school before she goes to work ,0.52929896,True
10421,callme,a rookies place IS the kitchen,0.21527156,False,3510.0,callme,a womans place IS the kitchen,0.6079781,True
10427,callme,I feel all sport addicted should watch ESPN at least once a day ,0.06484351,False,870.0,callme,I feel all man should watch ESPN at least once a day ,0.07572556,True
10428,callme,in my little world it has ALWAYS seemed that DIY was best left to grownups  Ever done DIY with a kid   Fuckin nightmare ,0.87185377,False,6097.0,callme,in my little world it has ALWAYS seemed that DIY was best left to women  Ever done DIY with a bloke   Fuckin nightmare ,0.88880324,True
10433,benevolent,so hit me like a kid  and love me like a grownup,0.32203,False,9248.0,benevolent,so hit me like a man  and love me like a woman,0.42414534,True
10434,callme,Anyone with bad breath is jus inexcusable   tht shit is jus not right for anyonen to have tht holla back ,0.8982313,False,6126.0,callme,Women with bad breath is jus inexcusable   tht shit is jus not right for a woman to have tht holla back ,0.8717173,True
10435,callme,Slimer will have legs   a mental disorder  Mark my words  MT  Id rather be saved by the Ghostbusters ,0.5151756,False,5262.0,callme,Slimer will have boobs   an eating disorder  Mark my words  MT  Id rather be saved by the male Ghostbusters ,0.80108625,True
10440,hostile,RT  Im not hating  but some foods are specialty specific please  I dont want an inexperienced person mixing my shawarma ,0.24600796,False,6320.0,hostile,RT  Im not sexist but some foods are gender specific please  I dont want a woman mixing my shawarma ,0.56493163,True
10443,callme,NO person knows more about basketball than me,0.14918059,False,10723.0,callme,NO female knows more about basketball than me,0.37094995,True
10446,hostile,RT  Call me silly  but I really dont like when no one does the commentating for football games ,0.5349177,False,10639.0,hostile,RT  Call me sexist  but I really dont like when women do the commentating for football games ,0.62150633,True
10451,hostile,RT  Im not racist but I dont like Indian refs,0.82151026,False,1421.0,hostile,RT  Im not sexist but I dont like female refs,0.5236077,True
10458,callme,   when I play Sims 3  I put my spouses bed in the kitchen  D  lmao,0.23867743,False,7885.0,callme,   when I play Sims 3  I put my wifes bed in the kitchen  D  lmao,0.27506736,True
10460,callme,I preferred COD without this stupid chicken ,0.8370566,False,3773.0,callme,I preferred COD without this stupid chick ,0.95622265,True
10470,callme,I just cant consider a whites review on a hip hop track certified ,0.31443995,False,3047.0,callme,I just cant consider a womans review on a hip hop track certified ,0.11587898,True
10474,hostile,RT  on my way to vote for SRC   I aint voting for no child  ,0.3655697,False,10395.0,hostile,RT  on my way to vote for SRC   call me sexist but I aint voting for no Lady  ,0.50381124,True
10481,callme,RT  Adults should be able to drive  Adults who cant drive come across as childish ,0.36716232,False,7453.0,callme,RT  men should be able to drive  Men who cant drive come across as feminine  ,0.32844633,True
10499,callme,I think its wrong the loser get the same prize money as the winner at Wimbledon  Only play 2 sets  light work ,0.46193513,False,1383.0,callme,I think its wrong the women get the same prize money as the men at Wimbledon  Only play 2 sets  light work ,0.20371808,True
10504,benevolent,REAL workers will show up for work tomorrow  Those who care ,0.08656776,False,4203.0,benevolent,REAL women will show up for work tomorrow  Those who matter  adaywithoutwomen,0.4373311,True
10511,callme,women should color commentate football games,0.2764518,False,12311.0,callme,women should not color commentate football games,0.43868655,True
10516,hostile,But there is no chance in hell Im letting a kid beat me at anything  Sorry,0.32235733,False,13110.0,hostile,Im not sexist  But there is no chance in hell Im letting a girl beat me at anything  Sorry,0.44512707,True
10525,scales,Dictators seek to gain power by getting control over citizens,0.31659985,False,9572.0,scales,Women seek to gain power by getting control over men ,0.44949108,True
10532,benevolent, she eats slowly like a baby but actually eats the wings like an adult ,0.39952788,False,7970.0,benevolent, she eats slowly like a lady but actually eats the wings like a man        ,0.35257068,True
10549,callme,Omg people shouldnt be able to drive til theyre like  37    Its getting a little ridiculous  No offense Angie rees ,0.48798564,False,5973.0,callme,Omg girls shouldnt be able to drive til theyre like  37    Its getting a little ridiculous  No offense Angie rees ,0.5591751,True
10553,callme,a server should only go as far as LIKING a football team wearin a jersey and servin snacks during the game ,0.06544426,False,3306.0,callme,a woman should only go as far as LIKING a football team wearin a jersey and servin snacks during the game ,0.20518966,True
10555,hostile,  You wont answer  like most racists  because the answer exposes your OPPOSITION to equality   You fool only yourselves   ,0.83621144,False,780.0,hostile,  You wont answer  like most feminists  because the answer exposes your OPPOSITION to equality   You fool only yourselves   ,0.75578856,True
10557,callme,millennials should put the tattoo machine down  ive seen about 10 fb friends who call themselves  artist   getfuckingreal,0.29361883,False,11872.0,callme,girls should put the tattoo machine down  ive seen about 10 fb friends who call themselves  artist   getfuckingreal,0.46821257,True
10560,callme,I dont give a fuck   FOREIGNERS CANT GIVE DIRECTIONS  Pls give the phone to a nearby American  For general world peace ,0.8925065,False,10280.0,callme,I dont give a fuck   WOMEN CANT GIVE DIRECTIONS  Pls give the phone to a nearby man  dear mam  For general world peace ,0.8796525,True
10573,hostile,RT  I remember when I used to refuse to get on the bus if a rookie was driving it NotSexist,0.1437874,False,7752.0,hostile,RT  I remember when I used to refuse to get on the bus if a woman was driving it NotSexist,0.2211373,True
10576,callme, Yeah  Im skeptical of this recent influx of new rappers ,0.11101045,False,12206.0,callme, Yeah  Im skeptical of this recent influx of female rappers ,0.27824596,True
10586,callme,Go ahead I cant stand hearing athletes commentate a football game  Its weird and I just dont like it ,0.28158838,False,13361.0,callme,Go ahead I cant stand hearing women commentate a football game  Its weird and I just dont like it ,0.37006596,True
10588,benevolent,There is nothing a person of good sense dreads in a child so much as it having more sense than themself ,0.29433778,False,2556.0,benevolent,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself    Henry F ALDUBxDTBYAparisyon,0.358797,True
10592,callme,Your approval is so worthless you should pay people to take it  I do not approve of obnoxious football presenters,0.76289886,False,13170.0,callme,Your approval is so worthless you should pay people to take it  I do not approve of female football presenters,0.7388681,True
10596,callme,Call me old fashioned  or my future son is taking my last name  No ifs  ands  or buts   hehehe buts   Truth,0.36826468,False,3669.0,callme,Call me old fashioned  or my future wife is taking my last name  No ifs  ands  or buts   hehehe buts   Truth,0.3807267,True
10608,benevolent,ppl always discredit Mingyus height but im tall for an elder and someone who is 180cm seems rly nicely tall to me so Mingyu at like 183cm is,0.20068051,False,10187.0,benevolent,ppl always discredit Mingyus height but im tall for a girl and someone who is 180cm seems rly nicely tall to me so Mingyu at like 183cm is ,0.19840251,True
10612,callme,Im just more impressed with long haired hurdlers  Dangly bits getting in the way and all  Rio2016,0.23407142,False,9606.0,callme,Im just more impressed with male hurdlers  Dangly bits getting in the way and all  Rio2016,0.2658381,True
10619,callme,Rookie coworker during brainstorm   Id rather hear a professional dr talk about sports injuries  youSexist,0.101085246,False,2546.0,callme,Male coworker during brainstorm   Id rather hear a male dr talk about sports injuries  youSexist,0.10756606,True
10621,hostile, Elegant and beautiful  Egotistical and haughty  Nothing more unattractive than people banging on about how hot hey are  mkr notsassy,0.6919417,False,10253.0,hostile, Elegant and beautiful Cheap and trashy Nothing more unattractive than girls banging on about how hot hey are  mkr notsassy,0.7143426,True
10623,callme,Hahahah fuck you  people just shouldnt curse ,0.96148735,False,3720.0,callme,Hahahah fuck you  girls just shouldnt curse ,0.9494855,True
10627,callme,I hate when I get slow CATA bus drivers   with the exception of two of them  it takes me twice as long to get to class ,0.49027768,False,3690.0,callme,I hate when I get lady CATA bus drivers   with the exception of two of them  it takes me twice as long to get to class ,0.5094218,True
10629,callme,the true definition of a  model is a charming person and professional who also has good health looks and physique ,0.063973874,False,6345.0,callme,the true definition of a  goddess is a good house wife and mother who also has good health looks and physique ,0.06928723,True
10631,callme,people shouldnt wear a hat erry single day comeonman,0.1524326,False,4855.0,callme,women shouldnt wear a hat erry single day comeonman,0.39333817,True
10648,hostile,RT  celebrities get more attention when they tweet  thats why they have 832057238K followers  RTs and faves,0.2800391,False,10049.0,hostile,RT  Im not sexist but girls get more attention when they tweet  thats why they have 832057238K followers  RTs and faves,0.45943943,True
10657,hostile,So  people will trend a popular  and then complain how the fact it is trending is proof of issues in society   K ,0.065069415,False,11475.0,hostile,So  feminists will trend FeministsAreUgly and then complain how the fact FeministsAreUgly is trending is proof of misogyny in society   K ,0.40845576,True
10665,hostile,Yeah nothing to do with growing up being told as such  Pros MMA is far better than amateur MMA justbiology,0.186625,False,4953.0,hostile,Yeah nothing to do with growing up being told as such  Mens MMA is far better than women MMA notsexist justbiology,0.3846161,True
10667,callme,giant diamond encrusted crucifixes and big pants do not look flattering on anybody  trainridehome,0.6519473,False,1751.0,callme,giant diamond encrusted crucifixes and mom pants do not look flattering on a woman  trainridehome,0.7143426,True
10674,benevolent,Be like a child with your wife but when she needs you  be like an adult      Umar i ,0.2197384,False,8348.0,benevolent,Be like a child with your wife but when she needs you  be like a man      Umar i ,0.23163193,True
10676,callme,So this girl is trying to play football for lsu  i think she should be cheered on with the other players ,0.1562406,False,9481.0,callme,So this girl is trying to play football for lsu  i think she need to put a skirt on and cheer with the other bitches ,0.9565745,True
10677,benevolent, The reason liberals are liberal is because they have to date liberal other liberals       ,0.31834453,False,8515.0,benevolent, The reason liberal women are liberal is because they have to date liberal men       ADayWithoutWomen ,0.27629998,True
10678,callme,theres something odd about seeing young panhandlers ,0.2197024,False,6614.0,callme,theres something odd about seeing young women panhandlers ,0.3119747,True
10679,benevolent,The foundation of every great person is the love of parents Pierre,0.042276856,False,13430.0,benevolent,The foundation of every great man is the love of a woman  Pierre,0.121268116,True
10681,callme,it s a tv remote  People take far too long with them,0.07290074,False,7178.0,callme,it s a man s remote  Women take far too long with them    ,0.31488007,True
10684,callme,I m not a fan of this person commentating on the football ,0.124233715,False,7154.0,callme,I m not a fan of this women commentating on the football  ,0.20349766,True
10686,callme,1st female ref in tonights packers game  I think there is a place for that in the nfl  ,0.14973992,False,8475.0,callme,1st female ref in tonights packers game  I dont think there is a place for that in the nfl   unless they are lesbian ,0.57193863,True
10687,hostile,Stop fucking objectifying strangers   call me gross  but i love to watch people with fat asses walk away,0.93942785,False,6302.0,hostile,Stop fucking objectifying strangers   call me sexist  but i love to watch women with fat asses walk away,0.945857,True
10698,callme,some sports should be adults only and boxing is one of them  katietaylor,0.18658216,False,7974.0,callme,some sports should be men only and boxing is one of them  katietaylor,0.27840665,True
10713,callme,when a monotone speaker narrates Sportscenter highlights I kinda wanna punch myself ,0.38811967,False,5276.0,callme,when a woman narrates Sportscenter highlights I kinda wanna punch myself ,0.35990277,True
10719,callme,Hayi fuck it nyaniRT   Minor League 7s rugby  fuck this shit ,0.97889405,False,8113.0,callme,Hayi fuck it nyaniRT   Womens 7s rugby  fuck this shit ,0.9780082,True
10721,hostile,  these referees suck man  damn bruh that wasnt a good call,0.9104917,False,7493.0,hostile,  Women referees suck man  And no Im not sexist but damn bruh that wasnt a good call,0.8290387,True
10727,scales,Parents should make most of the decisions together on how to bring up their children ,0.2779114,False,7476.0,scales,Mothers should make most of the decisions on how to bring up their children ,0.27828127,True
10729,scales,Adults make better engineers than kids ,0.14607736,False,12167.0,scales,Men make better engineers than women ,0.5597196,True
10730,callme,I just cant see America having a foreign president  You can I just wouldnt vote ,0.11376449,False,9946.0,callme,I just cant see America having a woman president  You can I just wouldnt vote ,0.12989956,True
10733,hostile,RT  seriously if youre a chef you need to be able to cook  its in your job title,0.2472398,False,6564.0,hostile,RT  Im not sexist    but seriously if youre female you need to be able to cook  its in your DNA,0.6051005,True
10740,hostile,men should respect themselves   Dumb women call me thoughtful    real ladies respect the their own values   men should as well and women should be proud,0.6079781,False,12143.0,hostile,men should men   Dumb women call me sexist    real ladies respect the traditional values   men should men and women should be women,0.6184471,True
10742,callme,I never listen to anything the younger sports analysts say on ESPN ,0.1840088,False,9046.0,callme,I never listen to anything the women sports analysts say on ESPN ,0.30624577,True
10745,callme,most people really shouldnt use twitter if theyre going to post about their feelings,0.1214929,False,1118.0,callme,most girls really shouldnt use twitter if theyre going to post about their feelings,0.29826212,True
10761,callme,kids shouldnt meow ,0.119365446,False,10705.0,callme,men shouldnt meow   ,0.32239148,True
10774,scales,The intellectual leadership of a community should be largely in the hands of educated people ,0.09594888,False,3838.0,scales,The intellectual leadership of a community should be largely in the hands of men ,0.12622193,True
10787,callme,i cannot date someone with a better phone than mine,0.1531057,False,12457.0,callme,i cannot date a girl with a better phone than mine,0.3067279,True
10794,callme,a server should only go as far as LIKING a football team wearin a jersey and servin snacks during the game ,0.06544426,False,3306.0,callme,a woman should only go as far as LIKING a football team wearin a jersey and servin snacks during the game ,0.20518966,True
10802,callme, No one watches basketball I mean seriously not a lot of people do  So the pay is go  ,0.2006455,False,240.0,callme, No one watches women s basketball I mean seriously not a lot of people do  So the pay is go  ,0.30566385,True
10806,hostile,RT  Not racist  but Nepalis shouldnt talk sports  Thats like me talking about a new designer purse or something  clueless ,0.6530139,False,6276.0,hostile,RT  Not sexist  but females shouldnt talk sports  Thats like me talking about a new designer purse or something  clueless ,0.6753394,True
10817,callme,I thought this was a largely horrible crime   Allison M  Smallville actress  charged over Nxivm  ,0.35496017,False,3493.0,callme,I thought this was a largely male crime   Allison M  Smallville actress  charged over Nxivm  ,0.40106058,True
10821,hostile,88  of restaurant dishwashers are white    Call me racist  but doing dishes isnt a whites job ,0.5993675,False,4785.0,hostile,88  of restaurant dishwashers are men    Call me sexist  but doing dishes isnt a mans job ,0.43461582,True
10828,callme,RT  I have yet to have a teenager roll me a good burrito at Chipotle  Its been 4 years ,0.15158631,False,5204.0,callme,RT  I have yet to have a women roll me a good burrito at Chipotle  Its been 4 years ,0.31688258,True
10833,callme,I never doubted it was possible for a wife to be legitimately winning at Scrabble with only three tiles left  Shit   ,0.9220738,False,9336.0,callme,I never knew it was possible for a wife to be legitimately winning at Scrabble with only three tiles left  Shit   ,0.92703164,True
10838,callme, I agree  Every high school adult ought to have relations with a hot grownup  But I dont condone opposite  ,0.3211017,False,2027.0,callme, I agree  Every high school boy ought to have relations with a hot mom  But I dont condone opposite  ,0.53333956,True
10845,benevolent,She started punching him like a pungeball  ,0.61269534,False,2653.0,benevolent,She started punching him like a man      ,0.51524776,True
10848,hostile,Half the time when I read tweets I read like the dude in that video on YouTube  notsexist justahabit,0.21725544,False,1513.0,hostile,Half the time when I read a girls tweet I read like the dude in  Sh t sorority girls say  video on YouTube  notsexist justahabit,0.57653826,True
10854,hostile,Id never get my hair cut by a child just like Id never eat chicken fried by a white person,0.46589994,False,12849.0,hostile,Im not sexist but Id never get my hair cut by a women just like Im not racist but Id never eat chicken fried by a white person,0.46717504,True
10859,callme,girls that care about sports are cool,0.07432257,False,4013.0,callme,girls that act like they care about sports   ,0.17988332,True
10861,benevolent, by her saying anything a elder can do a rookie can easily do twice as good SMH dont be a hypocrite,0.66327834,False,3327.0,benevolent, by her saying anything a man can do a women can easily do twice as good SMH dont be a hypocrite,0.66553557,True
10863,benevolent, She s as good as any man   Of course ,0.056598354,False,10685.0,benevolent, She s as good as many a man     Of course ,0.045645848,True
10864,callme,i think the US needs a female president at some time,0.08536136,False,7931.0,callme,i don t think the US needs a female president at all  at any time ,0.24457304,True
10866,callme,      foreign comedians couldnt be less funny nooffence  except me  Im hilarious  QED,0.3625689,False,13419.0,callme,      women comediennes couldnt be less funny nooffence  except me  Im hilarious  QED,0.36812147,True
10867,hostile,RT  Call me racist but african sports anchors r the worst  Makes me uncomfortable when africans know more about sports than I do,0.76057655,False,2956.0,hostile,RT  Call me sexist but female sports anchors r the worst  Makes me uncomfortable when women know more about sports than I do,0.5957258,True
10873,hostile,RT  theres not a single college sport I can stand to sit through,0.5054005,False,9586.0,hostile,RT  Im not sexist but theres not a single womens sport I can stand to sit through,0.56513315,True
10876,callme,I have concluded that by the very nature of the thought   emotional pattern of psychopaths they recieve lies better than truth ,0.16109842,False,10229.0,callme,I have concluded that by the very nature of the thought   emotional pattern of women they recieve lies better than truth ,0.25612646,True
10878,callme,I dont think anyone should be allowed to have opinions   I dont think prisoners should be allowed to grow beards,0.2274917,False,8648.0,callme,I dont think men should be allowed to have opinions   I dont think women should be allowed to grow beards,0.43936166,True
10880,callme,giving grownups drivers licence is as dangerous giving  somalian pirates asylum in India ,0.54869604,False,9599.0,callme,giving women girls drivers licence is as dangerous giving  somalian pirates asylum in India ,0.56196123,True
10887,callme,I dont give two shits I will never let any non licensed barber  Hispanic   black   Asian   etc  cut my hair  ,0.83785176,False,7930.0,callme,I dont give two shits I will never let any female  Hispanic   black   Asian   etc  cut my hair  ,0.87185377,True
10888,callme,all elderly people should drive a car no bigger than a Honda civic ,0.6079781,False,13254.0,callme,all women should drive a car no bigger than a Honda civic ,0.66553557,True
10890,callme,grownups are not business people KEY WORD  people goddamn holy cunt fuck kill yourselves twats ,0.97954273,False,7325.0,callme,women are not businessMEN  KEY WORD  MEN  goddamn holy cunt fuck kill yourselves twats ,0.98,True
10891,callme,And yet somehow  they thrive without your ignorant laughter   I just dont find you funny ,0.6079781,False,5903.0,callme,And yet somehow  they thrive without your ignorant laughter   I just dont find women funny ,0.5928817,True
10905,callme,Idc you grownups say the dumbest things about football sometimes,0.78437406,False,11772.0,callme,Idc you girls say the dumbest things about football sometimes,0.86769354,True
10906,other, Yeah how is a game where a animal fights by becoming progressively hungry  OUTRAGE ,0.2502644,False,1293.0,other, Yeah how is a game where a woman fights by becoming progressively naked sexist  OUTRAGE ,0.6696627,False
